,Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,y,promotion,Month,Year,day,dayofweek
363,1,3,2011-07-29,21331.51,0,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.9620000000000015,A,151315,21267.378833170507,0,7,2011,29,4
364,1,3,2011-08-05,31248.98,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.9620000000000015,A,151315,28272.518972132188,0,8,2011,5,4
365,1,3,2011-08-12,32148.93,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.9620000000000015,A,151315,34970.631116489036,0,8,2011,12,4
366,1,3,2011-08-19,41603.11,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.9620000000000015,A,151315,41592.37621703982,0,8,2011,19,4
367,1,3,2011-08-26,49775.52,0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.9620000000000015,A,151315,40061.48852845294,0,8,2011,26,4
368,1,3,2011-09-02,19604.47,0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.9620000000000015,A,151315,30032.981431679782,0,9,2011,2,4
369,1,3,2011-09-09,12778.28,1,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.861056,7.9620000000000015,A,151315,21484.47914790832,0,9,2011,9,4
370,1,3,2011-09-16,10412.88,0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.9620000000000015,A,151315,10843.784977666945,0,9,2011,16,4
371,1,3,2011-09-23,9755.56,0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,A,151315,10297.490574865993,0,9,2011,23,4
372,1,3,2011-09-30,10434.83,0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.9620000000000015,A,151315,10085.963957291886,0,9,2011,30,4
373,1,3,2011-10-07,9977.96,0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,A,151315,10059.828542405452,0,10,2011,7,4
374,1,3,2011-10-14,9870.22,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,9974.979649468969,0,10,2011,14,4
375,1,3,2011-10-21,10136.78,0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,A,151315,9772.04412130228,0,10,2011,21,4
376,1,3,2011-10-28,9421.2,0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,A,151315,9644.574616950798,0,10,2011,28,4
377,1,3,2011-11-04,9189.2,0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,A,151315,9635.494714892691,0,11,2011,4,4
378,1,3,2011-11-11,9959.64,0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315,9696.43663297701,0,11,2011,11,4
379,1,3,2011-11-18,10104.36,0,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315,9797.435905107044,0,11,2011,18,4
380,1,3,2011-11-25,9317.56,1,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315,10173.37552191738,0,11,2011,25,4
381,1,3,2011-12-02,10146.54,0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315,10959.456789772958,0,12,2011,2,4
382,1,3,2011-12-09,12955.55,0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315,11958.383400786832,0,12,2011,9,4
383,1,3,2011-12-16,13180.05,0,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.17945330000003,7.866,A,151315,13078.847759378985,0,12,2011,16,4
384,1,3,2011-12-23,13667.88,0,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.3577216,7.866,A,151315,13532.428790545277,0,12,2011,23,4
385,1,3,2011-12-30,8848.44,1,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.5359898,7.866,A,151315,13716.851547643058,0,12,2011,30,4
386,1,3,2012-01-06,13926.04,0,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.7142581,7.348,A,151315,13664.640505961841,0,1,2012,6,4
387,1,3,2012-01-13,13822.49,0,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.8925263,7.348,A,151315,13142.316775602532,0,1,2012,13,4
388,1,3,2012-01-20,11702.08,0,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.9856893,7.348,A,151315,12350.762757302286,0,1,2012,20,4
389,1,3,2012-01-27,10613.17,0,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.0788523,7.348,A,151315,12010.663310319602,0,1,2012,27,4
390,1,3,2012-02-03,12485.78,0,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.1720153,7.348,A,151315,11793.40362023079,0,2,2012,3,4
391,1,3,2012-02-10,12388.85,1,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.26517830000003,7.348,A,151315,11584.039001970086,0,2,2012,10,4
392,1,3,2012-02-17,10237.78,0,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.4257586,7.348,A,151315,11226.245437638025,0,2,2012,17,4
393,1,3,2012-02-24,10502.4,0,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.636902,7.348,A,151315,10951.19894982078,0,2,2012,24,4
394,1,3,2012-03-02,11387.31,0,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.8480454,7.348,A,151315,10750.89234788096,0,3,2012,2,4
395,1,3,2012-03-09,11925.71,0,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.0591887,7.348,A,151315,10159.82688059966,0,3,2012,9,4
396,1,3,2012-03-16,8845.73,0,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.2118132,7.348,A,151315,9493.379586207157,0,3,2012,16,4
397,1,3,2012-03-23,7910.22,0,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.2864126,7.348,A,151315,8892.482639443633,0,3,2012,23,4
398,1,3,2012-03-30,9129.23,0,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.3610119,7.348,A,151315,8766.544998226214,0,3,2012,30,4
399,1,3,2012-04-06,9335.24,0,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.4356112,7.143,A,151315,8746.237343763889,0,4,2012,6,4
400,1,3,2012-04-13,7927.73,0,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.5102105,7.143,A,151315,8681.390937838709,0,4,2012,13,4
401,1,3,2012-04-20,8647.36,0,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.5640737,7.143,A,151315,8705.921303296464,0,4,2012,20,4
402,1,3,2012-04-27,8635.62,0,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.6179368,7.143,A,151315,9224.232309120993,0,4,2012,27,4
403,1,3,2012-05-04,10655.35,0,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.6718,7.143,A,151315,9566.321993910877,0,5,2012,4,4
404,1,3,2012-05-11,10342.72,0,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.7256632,7.143,A,151315,9544.276304424306,0,5,2012,11,4
405,1,3,2012-05-18,8609.82,0,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.742674,7.143,A,151315,9045.523608279456,0,5,2012,18,4
406,1,3,2012-05-25,8345.33,0,77.22,3.5610000000000004,4039.39,0.0,745.19,1429.96,3631.13,221.744944,7.143,A,151315,8350.264495527876,0,5,2012,25,4
407,1,3,2012-06-01,7175.77,0,77.95,3.5010000000000003,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315,8113.229860396967,0,6,2012,1,4
408,1,3,2012-06-08,8614.64,0,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.7494839,7.143,A,151315,7960.033774916797,0,6,2012,8,4
409,1,3,2012-06-15,8016.26,0,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.7626421,7.143,A,151315,7866.558266100437,0,6,2012,15,4
410,1,3,2012-06-22,7301.41,0,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.8030211,7.143,A,151315,7628.290882079781,0,6,2012,22,4
411,1,3,2012-06-29,7577.59,0,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.8434,7.143,A,151315,8591.892358607987,0,6,2012,29,4
412,1,3,2012-07-06,8473.71,0,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.8837789,6.908,A,151315,11297.99979952607,0,7,2012,6,4
413,1,3,2012-07-13,13126.15,0,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.9241579,6.908,A,151315,14680.099969391682,0,7,2012,13,4
414,1,3,2012-07-20,20126.95,0,80.42,3.3110000000000004,3213.0,313.72,9.53,2262.02,3228.19,221.9327267,6.908,A,151315,18515.01064117465,0,7,2012,20,4
415,1,3,2012-07-27,22716.7,0,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.9412954,6.908,A,151315,22391.63776009147,0,7,2012,27,4
416,1,3,2012-08-03,30331.69,0,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.9498642,6.908,A,151315,25610.80315710415,0,8,2012,3,4
417,1,3,2012-08-10,28257.3,0,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.9584329,6.908,A,151315,28579.90434281263,0,8,2012,10,4
418,1,3,2012-08-17,31905.97,0,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.03841090000003,6.908,A,151315,34008.61992127495,0,8,2012,17,4
419,1,3,2012-08-24,43712.78,0,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.1719457,6.908,A,151315,36259.94308708747,0,8,2012,24,4
420,1,3,2012-08-31,50701.3,0,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.3054805,6.908,A,151315,34675.150247080564,0,8,2012,31,4
421,1,3,2012-09-07,18368.51,1,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.4390153,6.908,A,151315,28910.64137716985,0,9,2012,7,4
422,1,3,2012-09-14,14288.22,0,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.5820193,6.908,A,151315,18706.58073230649,0,9,2012,14,4
423,1,3,2012-09-21,13403.63,0,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.7818386,6.908,A,151315,13888.077208901776,0,9,2012,21,4
424,1,3,2012-09-28,13085.95,0,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.9816579,6.908,A,151315,12663.725477253063,0,9,2012,28,4
425,1,3,2012-10-05,11676.98,0,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.1814772,6.573,A,151315,11608.052515764874,0,10,2012,5,4
426,1,3,2012-10-12,10487.17,0,62.99,3.6010000000000004,2086.18,0.0,8.11,602.36,5926.45,223.3812965,6.573,A,151315,10574.940843336408,0,10,2012,12,4
427,1,3,2012-10-19,8548.87,0,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.4257233,6.573,A,151315,9617.456620744812,0,10,2012,19,4
428,1,3,2012-10-26,9350.9,0,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.4442513,6.573,A,151315,8660.911675867035,0,10,2012,26,4
429,1,4,2010-02-05,39954.04,0,42.31,2.572,0.0,0.0,0.0,0.0,0.0,211.0963582,8.106,A,151315,38624.9638161433,0,2,2010,5,4
430,1,4,2010-02-12,35351.21,1,38.51,2.548,0.0,0.0,0.0,0.0,0.0,211.24216980000003,8.106,A,151315,37542.58377394748,0,2,2010,12,4
431,1,4,2010-02-19,36826.95,0,39.93,2.514,0.0,0.0,0.0,0.0,0.0,211.2891429,8.106,A,151315,36509.45199278937,0,2,2010,19,4
432,1,4,2010-02-26,34660.16,0,46.63,2.5610000000000004,0.0,0.0,0.0,0.0,0.0,211.3196429,8.106,A,151315,35719.957128494236,0,2,2010,26,4
433,1,4,2010-03-05,38086.19,0,46.5,2.625,0.0,0.0,0.0,0.0,0.0,211.3501429,8.106,A,151315,34963.539460752894,0,3,2010,5,4
434,1,4,2010-03-12,32668.67,0,57.79,2.667,0.0,0.0,0.0,0.0,0.0,211.3806429,8.106,A,151315,34490.51848260608,0,3,2010,12,4
435,1,4,2010-03-19,34118.11,0,54.58,2.72,0.0,0.0,0.0,0.0,0.0,211.215635,8.106,A,151315,34225.950027438616,0,3,2010,19,4
436,1,4,2010-03-26,33872.07,0,51.45,2.732,0.0,0.0,0.0,0.0,0.0,211.0180424,8.106,A,151315,34963.3904966623,0,3,2010,26,4
437,1,4,2010-04-02,37809.49,0,62.27,2.719,0.0,0.0,0.0,0.0,0.0,210.8204499,7.808,A,151315,35554.7758093548,0,4,2010,2,4
438,1,4,2010-04-09,36174.43,0,65.86,2.77,0.0,0.0,0.0,0.0,0.0,210.6228574,7.808,A,151315,35671.41371123087,0,4,2010,9,4
439,1,4,2010-04-16,34740.19,0,66.32,2.8080000000000003,0.0,0.0,0.0,0.0,0.0,210.4887,7.808,A,151315,35027.775686471155,0,4,2010,16,4
440,1,4,2010-04-23,33806.71,0,64.84,2.795,0.0,0.0,0.0,0.0,0.0,210.4391228,7.808,A,151315,34433.62105361188,0,4,2010,23,4
441,1,4,2010-04-30,33437.8,0,67.41,2.78,0.0,0.0,0.0,0.0,0.0,210.3895456,7.808,A,151315,34489.02453189182,0,4,2010,30,4
442,1,4,2010-05-07,37168.34,0,72.55,2.835,0.0,0.0,0.0,0.0,0.0,210.3399684,7.808,A,151315,34635.59099470674,0,5,2010,7,4
443,1,4,2010-05-14,33657.7,0,74.78,2.854,0.0,0.0,0.0,0.0,0.0,210.3374261,7.808,A,151315,35171.68962184998,0,5,2010,14,4
444,1,4,2010-05-21,35571.47,0,76.44,2.826,0.0,0.0,0.0,0.0,0.0,210.6170934,7.808,A,151315,35674.23401934128,0,5,2010,21,4
445,1,4,2010-05-28,36380.36,0,80.44,2.759,0.0,0.0,0.0,0.0,0.0,210.8967606,7.808,A,151315,36494.790115595686,0,5,2010,28,4
446,1,4,2010-06-04,40548.19,0,80.69,2.705,0.0,0.0,0.0,0.0,0.0,211.1764278,7.808,A,151315,36709.78612783267,0,6,2010,4,4
447,1,4,2010-06-11,36579.96,0,80.43,2.668,0.0,0.0,0.0,0.0,0.0,211.4560951,7.808,A,151315,36465.09622505511,0,6,2010,11,4
448,1,4,2010-06-18,35059.52,0,84.11,2.637,0.0,0.0,0.0,0.0,0.0,211.4537719,7.808,A,151315,36055.986430946614,0,6,2010,18,4
449,1,4,2010-06-25,34454.69,0,84.34,2.653,0.0,0.0,0.0,0.0,0.0,211.3386526,7.808,A,151315,36789.38097690875,0,6,2010,25,4
450,1,4,2010-07-02,39773.71,0,80.91,2.669,0.0,0.0,0.0,0.0,0.0,211.2235333,7.787000000000001,A,151315,37498.43101003766,0,7,2010,2,4
451,1,4,2010-07-09,39781.45,0,80.48,2.642,0.0,0.0,0.0,0.0,0.0,211.108414,7.787000000000001,A,151315,37803.46982701343,0,7,2010,9,4
452,1,4,2010-07-16,35234.66,0,83.15,2.623,0.0,0.0,0.0,0.0,0.0,211.1003854,7.787000000000001,A,151315,37402.301147617785,0,7,2010,16,4
453,1,4,2010-07-23,36624.71,0,83.36,2.608,0.0,0.0,0.0,0.0,0.0,211.2351443,7.787000000000001,A,151315,36787.85279584272,0,7,2010,23,4
454,1,4,2010-07-30,36419.68,0,81.84,2.64,0.0,0.0,0.0,0.0,0.0,211.36990319999995,7.787000000000001,A,151315,37163.90868013939,0,7,2010,30,4
455,1,4,2010-08-06,40973.88,0,87.16,2.627,0.0,0.0,0.0,0.0,0.0,211.5046621,7.787000000000001,A,151315,37630.780593933436,0,8,2010,6,4
456,1,4,2010-08-13,36461.66,0,87.0,2.692,0.0,0.0,0.0,0.0,0.0,211.6394211,7.787000000000001,A,151315,38057.97396490516,0,8,2010,13,4
457,1,4,2010-08-20,39706.1,0,86.65,2.664,0.0,0.0,0.0,0.0,0.0,211.6033633,7.787000000000001,A,151315,37864.16992956193,0,8,2010,20,4
458,1,4,2010-08-27,36404.6,0,85.22,2.619,0.0,0.0,0.0,0.0,0.0,211.5673056,7.787000000000001,A,151315,37733.14956078236,0,8,2010,27,4
459,1,4,2010-09-03,38321.88,0,81.21,2.577,0.0,0.0,0.0,0.0,0.0,211.53124790000004,7.787000000000001,A,151315,37090.22143640562,0,9,2010,3,4
460,1,4,2010-09-10,36603.78,1,78.69,2.565,0.0,0.0,0.0,0.0,0.0,211.4951902,7.787000000000001,A,151315,35960.86813028517,0,9,2010,10,4
461,1,4,2010-09-17,33999.01,0,82.11,2.582,0.0,0.0,0.0,0.0,0.0,211.5224596,7.787000000000001,A,151315,34850.31388216804,0,9,2010,17,4
462,1,4,2010-09-24,32497.43,0,80.94,2.624,0.0,0.0,0.0,0.0,0.0,211.5972246,7.787000000000001,A,151315,34319.16336672617,0,9,2010,24,4
463,1,4,2010-10-01,34912.45,0,71.89,2.603,0.0,0.0,0.0,0.0,0.0,211.6719895,7.837999999999999,A,151315,34441.02681898312,0,10,2010,1,4
464,1,4,2010-10-08,35772.82,0,63.93,2.633,0.0,0.0,0.0,0.0,0.0,211.7467544,7.837999999999999,A,151315,34713.67318942168,0,10,2010,8,4
465,1,4,2010-10-15,34693.27,0,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.8137436,7.837999999999999,A,151315,34634.081696635934,0,10,2010,15,4
466,1,4,2010-10-22,32902.26,0,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.8612937,7.837999999999999,A,151315,34776.07200289373,0,10,2010,22,4
467,1,4,2010-10-29,35202.44,0,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.9088438,7.837999999999999,A,151315,35232.375446825026,0,10,2010,29,4
468,1,4,2010-11-05,37980.55,0,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.9563939,7.837999999999999,A,151315,35831.882496592516,0,11,2010,5,4
469,1,4,2010-11-12,35008.03,0,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.003944,7.837999999999999,A,151315,36426.74740557158,0,11,2010,12,4
470,1,4,2010-11-19,37078.61,0,51.41,2.7710000000000004,0.0,0.0,0.0,0.0,0.0,211.8896737,7.837999999999999,A,151315,36565.11269394221,0,11,2010,19,4
471,1,4,2010-11-26,46201.27,1,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.7484333,7.837999999999999,A,151315,36723.8137522985,0,11,2010,26,4
472,1,4,2010-12-03,37110.55,0,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607193,7.837999999999999,A,151315,37046.568343176565,0,12,2010,3,4
473,1,4,2010-12-10,36364.31,0,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.4659526,7.837999999999999,A,151315,37500.87806210201,0,12,2010,10,4
474,1,4,2010-12-17,39154.41,0,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.4053124,7.837999999999999,A,151315,37667.30251918391,0,12,2010,17,4
475,1,4,2010-12-24,47893.23,0,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.4051222,7.837999999999999,A,151315,37746.704957123635,0,12,2010,24,4
476,1,4,2010-12-31,36913.8,1,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.4049321,7.837999999999999,A,151315,37465.96593349567,0,12,2010,31,4
477,1,4,2011-01-07,37947.8,0,48.27,2.9760000000000004,0.0,0.0,0.0,0.0,0.0,211.40474190000003,7.742000000000001,A,151315,36408.13272633252,0,1,2011,7,4
478,1,4,2011-01-14,34393.95,0,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.4574109,7.742000000000001,A,151315,35199.00695917057,0,1,2011,14,4
479,1,4,2011-01-21,33735.58,0,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.82723430000004,7.742000000000001,A,151315,34329.936917842875,0,1,2011,21,4
480,1,4,2011-01-28,32905.88,0,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.1970577,7.742000000000001,A,151315,34520.05347776049,0,1,2011,28,4
481,1,4,2011-02-04,35870.49,0,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.5668812,7.742000000000001,A,151315,35364.117675436115,0,2,2011,4,4
482,1,4,2011-02-11,37373.33,1,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.9367046,7.742000000000001,A,151315,36024.77849812175,0,2,2011,11,4
483,1,4,2011-02-18,36479.25,0,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.2478853,7.742000000000001,A,151315,36144.65747336933,0,2,2011,18,4
484,1,4,2011-02-25,33677.18,0,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.535609,7.742000000000001,A,151315,36069.92710607294,0,2,2011,25,4
485,1,4,2011-03-04,37943.96,0,59.58,3.2880000000000003,0.0,0.0,0.0,0.0,0.0,213.8233327,7.742000000000001,A,151315,35683.81460661826,0,3,2011,4,4
486,1,4,2011-03-11,35229.12,0,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.1110564,7.742000000000001,A,151315,35590.12119822109,0,3,2011,11,4
487,1,4,2011-03-18,34863.03,0,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.3627114,7.742000000000001,A,151315,35167.71635359113,0,3,2011,18,4
488,1,4,2011-03-25,34813.12,0,69.97,3.4730000000000003,0.0,0.0,0.0,0.0,0.0,214.5999389,7.742000000000001,A,151315,34926.49046275201,0,3,2011,25,4
489,1,4,2011-04-01,34451.9,0,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.8371664,7.682,A,151315,34983.62876726789,0,4,2011,1,4
490,1,4,2011-04-08,36514.43,0,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.0743939,7.682,A,151315,34863.70773718942,0,4,2011,8,4
491,1,4,2011-04-15,33466.89,0,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.2918561,7.682,A,151315,34870.548913230195,0,4,2011,15,4
492,1,4,2011-04-22,35132.7,0,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.45990530000003,7.682,A,151315,34859.97549374206,0,4,2011,22,4
493,1,4,2011-04-29,34528.56,0,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.6279544,7.682,A,151315,35108.20748028555,0,4,2011,29,4
494,1,4,2011-05-06,37827.69,0,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.7960035,7.682,A,151315,34918.95320547554,0,5,2011,6,4
495,1,4,2011-05-13,33471.81,0,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.9640526,7.682,A,151315,34949.509284068976,0,5,2011,13,4
496,1,4,2011-05-20,34137.41,0,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.7339202,7.682,A,151315,35088.404280200695,0,5,2011,20,4
497,1,4,2011-05-27,36790.72,0,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.5037878,7.682,A,151315,35435.174358326374,0,5,2011,27,4
498,1,4,2011-06-03,42508.02,0,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.27365530000003,7.682,A,151315,35707.34822605324,0,6,2011,3,4
499,1,4,2011-06-10,35376.06,0,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.04352290000003,7.682,A,151315,35695.22556071946,0,6,2011,10,4
500,1,4,2011-06-17,35523.17,0,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.9980596,7.682,A,151315,35426.40609999853,0,6,2011,17,4
501,1,4,2011-06-24,35062.02,0,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.0910982,7.682,A,151315,35876.42850906978,0,6,2011,24,4
502,1,4,2011-07-01,36451.71,0,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.18413680000003,7.9620000000000015,A,151315,36131.66384517404,0,7,2011,1,4
503,1,4,2011-07-08,39149.99,0,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.27717540000003,7.9620000000000015,A,151315,35816.694774708216,0,7,2011,8,4
504,1,4,2011-07-15,33930.8,0,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.3611087,7.9620000000000015,A,151315,35542.273350454954,0,7,2011,15,4
505,1,4,2011-07-22,34630.02,0,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.4222784,7.9620000000000015,A,151315,35319.437651100256,0,7,2011,22,4
506,1,4,2011-07-29,35555.5,0,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.4834482,7.9620000000000015,A,151315,36219.75100083152,0,7,2011,29,4
507,1,4,2011-08-05,39339.09,0,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.544618,7.9620000000000015,A,151315,37275.40990540901,0,8,2011,5,4
508,1,4,2011-08-12,37449.94,0,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.6057878,7.9620000000000015,A,151315,38092.06854288701,0,8,2011,12,4
509,1,4,2011-08-19,39148.87,0,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.6693107,7.9620000000000015,A,151315,38024.17489285404,0,8,2011,19,4
510,1,4,2011-08-26,37495.2,0,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.7332258,7.9620000000000015,A,151315,37431.87487829375,0,8,2011,26,4
511,1,4,2011-09-02,36589.07,0,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.7971409,7.9620000000000015,A,151315,36447.38322696625,0,9,2011,2,4
512,1,4,2011-09-09,35105.96,1,76.0,3.5460000000000003,0.0,0.0,0.0,0.0,0.0,215.861056,7.9620000000000015,A,151315,35224.90020603944,0,9,2011,9,4
513,1,4,2011-09-16,34108.12,0,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.0410526,7.9620000000000015,A,151315,34110.33247158544,0,9,2011,16,4
514,1,4,2011-09-23,32655.07,0,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.3758246,7.9620000000000015,A,151315,33655.301144263336,0,9,2011,23,4
515,1,4,2011-09-30,32830.81,0,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.7105965,7.9620000000000015,A,151315,34077.36974271375,0,9,2011,30,4
516,1,4,2011-10-07,37397.63,0,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.0453684,7.866,A,151315,34479.73540285531,0,10,2011,7,4
517,1,4,2011-10-14,35000.3,0,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.3552733,7.866,A,151315,34844.25156082313,0,10,2011,14,4
518,1,4,2011-10-21,33954.55,0,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.5159762,7.866,A,151315,34913.59226847976,0,10,2011,21,4
519,1,4,2011-10-28,34247.26,0,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.6766791,7.866,A,151315,35550.544927603034,0,10,2011,28,4
520,1,4,2011-11-04,39354.84,0,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837382,7.866,A,151315,36331.30840700671,0,11,2011,4,4
521,1,4,2011-11-11,36826.52,0,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.9980849,7.866,A,151315,37307.48139213017,0,11,2011,11,4
522,1,4,2011-11-18,37656.58,0,62.25,3.3080000000000003,6074.12,254.39,51.98,427.39,5988.57,218.2205088,7.866,A,151315,37661.46526374962,0,11,2011,18,4
523,1,4,2011-11-25,46564.14,1,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.4676211,7.866,A,151315,37990.76354096799,0,11,2011,25,4
524,1,4,2011-12-02,38489.63,0,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.7147333,7.866,A,151315,38359.21636033142,0,12,2011,2,4
525,1,4,2011-12-09,38729.31,0,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.9618456,7.866,A,151315,38503.949857763626,0,12,2011,9,4
